task_key,target_id,synset,asset_id,source_id_form,static_candidate,full_status
ObjectNavType/val/014490/raw_navigation_camera__0.mp4,Bowl|7|49,bowl.n.03,Bowl_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014496/raw_navigation_camera__0.mp4,floor-house-plant|2|3|0,houseplant.n.01,Houseplant_29,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014496/raw_navigation_camera__0.mp4,floor-house-plant|4|3|0,houseplant.n.01,Houseplant_18,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014496/raw_navigation_camera__0.mp4,floor-house-plant|5|4|0,houseplant.n.01,Houseplant_6,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014496/raw_navigation_camera__0.mp4,floor-house-plant|6|5|0,houseplant.n.01,Houseplant_17,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014499/raw_navigation_camera__0.mp4,Toilet|7|1,toilet.n.02,Toilet_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014506/raw_navigation_camera__0.mp4,Toilet|2|1,toilet.n.02,Toilet_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014510/raw_navigation_camera__0.mp4,ObjaLaptop|3|12,laptop.n.01,ef18ca96fff24272916d706db1f63d5a,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014537/raw_navigation_camera__0.mp4,SprayBottle|5|20,atomizer.n.01,Spray_Bottle_7,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014537/raw_navigation_camera__0.mp4,SprayBottle|6|31,atomizer.n.01,Spray_Bottle_7,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014544/raw_navigation_camera__0.mp4,television|3|1|1,television_receiver.n.01,Television_17,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014561/raw_navigation_camera__0.mp4,Bowl|4|7,bowl.n.03,Bowl_10,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014561/raw_navigation_camera__0.mp4,Bowl|8|42,bowl.n.03,Bowl_20,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014561/raw_navigation_camera__0.mp4,Bowl|9|57,bowl.n.03,Bowl_12,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014563/raw_navigation_camera__0.mp4,HousePlant|6|20,houseplant.n.01,Houseplant_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014563/raw_navigation_camera__0.mp4,floor-house-plant|4|4|0,houseplant.n.01,Houseplant_6,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014563/raw_navigation_camera__0.mp4,floor-house-plant|7|4|0,houseplant.n.01,Houseplant_7,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014568/raw_navigation_camera__0.mp4,SprayBottle|7|28,atomizer.n.01,Spray_Bottle_5,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014592/raw_navigation_camera__0.mp4,4|5,television_receiver.n.01,Television_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014592/raw_navigation_camera__0.mp4,television-sofa|3|0|2,television_receiver.n.01,Television_6,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014592/raw_navigation_camera__0.mp4,television|7|5|1,television_receiver.n.01,Television_19,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014592/raw_navigation_camera__0.mp4,television|8|2|1,television_receiver.n.01,Television_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014604/raw_navigation_camera__0.mp4,Toilet|3|1,toilet.n.02,Toilet_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014635/raw_navigation_camera__0.mp4,Bed|2|0,bed.n.01,Bed_18_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014636/raw_navigation_camera__0.mp4,AlarmClock|7|63,alarm_clock.n.01,Alarm_Clock_23,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014643/raw_navigation_camera__0.mp4,chair-diningtable-2|6|4|1,straight_chair.n.01,RoboTHOR_office_chair_skruvsta,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014643/raw_navigation_camera__0.mp4,chair-diningtable-2|6|4|2,straight_chair.n.01,RoboTHOR_office_chair_skruvsta,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014643/raw_navigation_camera__0.mp4,chair-diningtable-3|4|3|1,straight_chair.n.01,RoboTHOR_office_chair_volmar,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014643/raw_navigation_camera__0.mp4,chair-diningtable-3|4|3|2,straight_chair.n.01,RoboTHOR_office_chair_volmar,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014643/raw_navigation_camera__0.mp4,chair-diningtable-3|4|3|3,straight_chair.n.01,RoboTHOR_office_chair_volmar,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014684/raw_navigation_camera__0.mp4,Apple|8|42,apple.n.01,Apple_21,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014702/raw_navigation_camera__0.mp4,AlarmClock|6|24,alarm_clock.n.01,Alarm_Clock_4,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014702/raw_navigation_camera__0.mp4,ObjaAlarmClock|6|21,alarm_clock.n.01,f1d4f2b1b350433eabdbe6b7aa7b5132,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014728/raw_navigation_camera__0.mp4,Apple|6|9,apple.n.01,Apple_15,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014765/raw_navigation_camera__0.mp4,AlarmClock|6|40,alarm_clock.n.01,Alarm_Clock_4,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014765/raw_navigation_camera__0.mp4,AlarmClock|7|54,alarm_clock.n.01,Alarm_Clock_21,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014774/raw_navigation_camera__0.mp4,double-pillow|4|0|0,bed.n.01,Bed_19,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014782/raw_navigation_camera__0.mp4,single-pillow|2|0|0,bed.n.01,Bed_8,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014788/raw_navigation_camera__0.mp4,television|7|1|1,television_receiver.n.01,Television_23,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014807/raw_navigation_camera__0.mp4,Bed|2|0,bed.n.01,Bed_21,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014811/raw_navigation_camera__0.mp4,Toilet|7|1,toilet.n.02,Toilet_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014840/raw_navigation_camera__0.mp4,Toilet|2|1,toilet.n.02,Toilet_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014854/raw_navigation_camera__0.mp4,SprayBottle|5|13,atomizer.n.01,Spray_Bottle_7,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014854/raw_navigation_camera__0.mp4,SprayBottle|8|49,atomizer.n.01,Spray_Bottle_5,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014891/raw_navigation_camera__0.mp4,television|7|0|1,television_receiver.n.01,Television_15,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014895/raw_navigation_camera__0.mp4,AlarmClock|4|10,alarm_clock.n.01,Alarm_Clock_20,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014901/raw_navigation_camera__0.mp4,chair-diningtable-2|3|2|1,straight_chair.n.01,Chair_223_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014901/raw_navigation_camera__0.mp4,chair-diningtable-2|3|2|2,straight_chair.n.01,Chair_223_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014915/raw_navigation_camera__0.mp4,Bed|6|1,bed.n.01,Bed_20,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014915/raw_navigation_camera__0.mp4,Bed|7|0,bed.n.01,Bed_22,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014915/raw_navigation_camera__0.mp4,Bed|8|0,bed.n.01,RoboTHOR_bed_meldal,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014916/raw_navigation_camera__0.mp4,television|7|1|1,television_receiver.n.01,Television_8,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014932/raw_navigation_camera__0.mp4,Bowl|3|20,bowl.n.03,Bowl_11,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014945/raw_navigation_camera__0.mp4,SprayBottle|2|14,atomizer.n.01,Spray_Bottle_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014947/raw_navigation_camera__0.mp4,Laptop|9|46,laptop.n.01,Laptop_5,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014947/raw_navigation_camera__0.mp4,ObjaLaptop|4|0,laptop.n.01,ef18ca96fff24272916d706db1f63d5a,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014975/raw_navigation_camera__0.mp4,GarbageCan|3|2,ashcan.n.01,bin_19,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014975/raw_navigation_camera__0.mp4,ObjaTrashCan|3|3,ashcan.n.01,15f59272a388445d9a1a4123aa9e7de2,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014988/raw_navigation_camera__0.mp4,Apple|6|7,apple.n.01,Apple_13,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
